"ID","CAMP_NAME","CATE1","CATE2","CATE3","SIDO_NAME","SIGUGUN_NAME","EUPMYUNDONG_NAME","RY_NAME","BUNJI_NAME","ROAD_NAME","BUILDING_NUM","LATITUDE","LONGITUDE","ZIP","ROAD_ADDRESS","JIBUN_ADDRESS","PHONE","HOMEPAGE","VENDOR","WEEKDAY_OP_STATUS","WEEKEND_OP_STATUS","SPRING_OP_STATUS","SUMMER_OP_STATUS","FALL_OP_STATUS","WINTER_OP_STATUS","FACIL_ELECTRICITY","FACIL_HOT_WATER","FACIL_WIFI","FACIL_CAMPFIRE","FACIL_TRAIL","FACIL_POOL","FACIL_PLAYGROUND","FACIL_MART","FACIL_RESTROOM","FACIL_SHOWERROOM","FACIL_SINK","FACIL_EXTINGUISHER","SURR_FACIL_FISHING","SURR_FACIL_TRAIL","SURR_FACIL_BEACH","SURR_FACIL_MARITIME_LEISURE","SURR_FACIL_VALLEY","SURR_FACIL_STREAM","SURR_FACIL_POOL","SURR_FACIL_YOUTH_EXPERIENCE","SURR_FACIL_RURAL_EXPERIENCE","SURR_FACIL_CHILDRENS_PLAY","GLAM_BED","GLAM_TV","GLAM_FREEZER","GLAM_INTERNET","GLAM_RESTROOM","GLAM_AIRCON","GLAM_HEATER","GLAM_COOKWARE","FACIL_CHARACTERISTICS","FACIL_DETAIL","REG_DATE","LOCATION","BOX_PHOTO_IMAGES","CAMP_INTRO_IMAGES"
5013,"가평설악 하늘계곡 캠핑장","여가활동","캠핑","일반야영장,자동차야영장","경기도","가평군","설악면","설곡리","65-1 번지","봉미산안길","190-27 번",37.6163,127.5391,"12471","경기도 가평군 설악면 봉미산안길 190-27","경기도 가평군 설악면 설곡리 65-1","031-584-6423","https://skyvalleycamping.modoo.at/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 없음","2","2","8","25","낚시 시설없음","시설 주변 산책로 있음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","계곡에서 물놀이 가능","경기도 가평군 설악면 설곡리에 위치한 하늘계곡 캠핑장은 울창한 숲과 맑은 계곡이 흐르고 접근성도 좋아 사시사철 인기가 있는 캠핑장이다. 하늘계곡 캠핑장은 봉미산 중턱에 자리하는데 맑은 계곡과 천변을 베이스로 사이트 사이즈는 7m×8m 대형 데크 42면을 운영 중이다. 바닥은 파쇄석이며 A구역, B구역, C구역, D구역으로 나누어져있다. 계곡 쪽의 나무데크 전용 쉼터는 물놀이 하면서 휴식을 취하기에 좋다. 공용시설은 들어가기 미안할 정도로 깨끗하게 관리되어 기분을 좋게 한다.     관리실과 마트를 운영하며 매점은 캠핑에 필요한 여러 가지를 취급하여 오지캠핑을 체험하는 니용자들의 불편을 덜어주고 있다. 전기, 와이파이, 샤워실 등이 잘 갖춰져 있고 소형견 출입은 가능하다.","2024-05-09",,"",""
5014,"가평썬 캠핑","여가활동","캠핑","자동차야영장","경기도","가평군","상면","원흥리","532-1 번지","청군로","1579-14 번",37.8261,127.3214,"12442","경기도 가평군 상면 청군로 1579-14","경기도 가평군 상면 원흥리 532-1","정보없음","http://cafe.naver.com/suncamp","민간","평일 미운영","주말 미운영","봄 미운영","여름 미운영","가을 미운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용불가","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 없음","1","1","0","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","어린이 시설 ","경기도 가평군 현리에 소재하는 아담한 캠핑장 입니다. 신생캠핑장으로 깨끗함과 넉넉한 사이트면적을 추구하고 있습니다. 어린이와 조용하게 캠핑을 즐기시기에 좋은 캠핑장입니다.    (내용 및 사진 출처 : 해당 홈페이지)","2024-05-09",,"",""
5018,"가평황토은글램핑","여가활동","캠핑","글램핑","경기도","가평군","설악면","묵안리","577 번지","장수로79번길","63-18 번",37.6077,127.5102,"12474","경기도 가평군 설악면 장수로79번길 63-18","경기도 가평군 설악면 묵안리 577","031-584-2963","홈페이지 등록중","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 보유","마트 있음","1","1","0","4","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 있음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 있음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 보유","글램핑 TV 보유","글램핑 냉장고 보유","글램핑 유무선 인터넷 보유","글램핑 내부화장실 보유","글램핑 에어컨 보유","글램핑 난방기 보유","글램핑 취사도구 보유","글램핑 바닥 난반완비","가평황토은글램핑은 경기도 가평군 설악면 묵안리에 위치한 서울에서 접근성이 좋은 깨끗한 시설에 울창한 나무숲으로 둘러 싸여 여유로운 느낄 수 있는 소규모 캠핑장이다.    캠핑장은 규모는 작지만 수영장, 족구장을 갖추고 있으며 시설 또한 잘 관리되어 이용자의 불편함이 없다. 글램핑은 청 4동으로 사이즈는 4m×6m으로 넓은 편이다. 특히 글램핑장 ㅇ내부에 샤워실과 화장실이 마련이 되어 있는데 글램핑 시설이 아니라고 느낄 정도로 소모품을 비롯한 세면용품 구성품등이 구성이 남다르다. 이동식 바비큐그릴 외에도 사이트 앞에 원형 화롯대와 통나무 의자가 준비되어 있어 캠핑 분위기도 느낄 수 있다.     관리실은 펜션동에 따로 마련이 되어 있으며 매점을 운영한다. 아이들을 위한 트렘폴린은 물론 각종 도서가 마련된 놀이방이 있어 이용이 편리하다. ","2024-05-09",,"",""
5021,"각흘계곡 캠핑장","여가활동","캠핑","자동차야영장,카라반","경기도","포천시","이동면","도평리","18-1 번지","금강로","6439 번",38.0991,127.393,"11110","경기도 포천시 이동면 금강로 6439","경기도 포천시 이동면 도평리 산 18-1","정보없음","http://kh-camp.com/sub/intro.html","민간","평일 미운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 미보유","놀이터 미보유","마트 없음","2","1","1","1","낚시 시설없음","시설 주변 산책로 있음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","캠핑장 계곡 이용 가능","각흘계곡 캠핑장(관광농원)은 이름처럼 각흘계곡 인근에 있는 캠핑장으로 미니펜션, 카라반, 파쇄석 사이트, 데크 사이트의 캠핑장, 나무로 둘러싸인 잣나무 캠핑장까지 각자의 캠핑 취향에 맞춰 골라 캠핑을 즐길 수 있는 곳이다. 또한 사이트 규격도 사이트별로 달라 홈페이지에서 정확한 크기를 보고 선택할 수 있다. 참고로 D구역이 잣나무가 있으며 그늘이 가장 풍부한 구역이다.    2017년 8월 오픈한 이곳은 생긴 지 얼마 되지 않은 곳 인만큼 전체적으로 깔끔하다. 그리고 온수가 잘 나오고 드라이기, 탈수기가 구비되어 있는 등 기본적인 시설을 잘 갖춘 캠핑장이다. 캠핑장계곡은 길이만 1km이며 계곡 위로 자연 외에 아무 곳도 없어 누구도 사용하지 않은 가장 상류층의 물을 볼 수 있다. 계곡물은 1급수를 자랑하며 계속 물에 몸을 담그면 한기를 느낄 정도로 시원하다. 명당자리는 매점 앞 다리 계곡으로 수심이 제일 깊고 사람들이 가장 많이 찾는다.","2024-05-09",,"",""
5024,"갈기산펜션캠핑장","여가활동","캠핑","자동차야영장","경기도","양평군","청운면","신론리","189 번지","신론새터길","23 번",37.5595,127.7886,"12531","경기도 양평군 청운면 신론새터길 23","경기도 양평군 청운면 신론리 189","정보없음","http://galgisanpensioncamp.com/stdzn/page.do?request=goMainPage&bizCode=P201410001","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 없음","1","1","1","6","낚시 시설없음","시설 주변 산책로 있음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 있음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","수영장 이용 가능","알수없음","2024-05-09",,"",""
5026,"갈릴리 야영장","여가활동","캠핑","자동차야영장","경기도","평택시","안중읍","학현리","129-10 번지","안중북로","119 번",37.0004,126.9209,"17816","경기도 평택시 안중읍 안중북로 119","경기도 평택시 안중읍 학현리 129-10","031-683-8981","정보없음","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 있음","1","1","0","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 있음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","안중홈플러스와 레포츠 공원 인근 위치","갈릴리야영장은 경기도 평택 안중에 있다. 안중홈플러스와 레포츠 공원에서 가깝다. 갈비로 유명한 푸짐 참숯갈비식당을 운영하다가 주변을 캠핑장으로 조성했다. 때문에 식당 주변의 구역과 입구 관리사무소 쪽 구역으로 자연스레 나뉜다. 식당주변 구역은 옛 모습 그대로의 자연스런 모습을 하고 있지만 관리사무수 쪽 구역은 새로 조성한 티가 난다. 멋진 뷰나 화려한 모습은 없지만 조용하면서도 간섭받지 않는 야영을 즐기기엔 아주 좋은 곳이다.","2024-05-09",,"",""
5059,"개울가오토캠핑장","여가활동","캠핑","일반야영장,자동차야영장","경기도","가평군","설악면","가일리","185-3 번지","유명로","654-58 번",37.603,127.4949,"12473","경기도 가평군 설악면 유명로 654-58","경기도 가평군 설악면 가일리 185-3","031-584-7958","http://www.gaewoolga.co.kr/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 보유","마트 없음","4","4","4","12","낚시 시설 있음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 있음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","농촌체험 가능","경기도 가평군 설악면에 위치한 개울가오토캠핑장은 전형적인 농촌 농사체험이 가능한 곳으로 느티나무 숲과 시원한 계곡을 끼고 있어 주말농장처럼 농촌체험과 캠핑 두 가지를 동시에 즐길 수 있는 재미있는 캠핑장이다.    캠핑장은 어르신 부부가 운영한다. 하지만 공용시설은 어느 곳 못지않게 깨끗하며 농사 부산물은 이용객들을 위해 무상 무한 제공한다. 사이트는 5m×8m 정당한 크기의 넓이로 25개 있다. 캠핑장 전체에 시원한 그늘을 선사하는 느티나무가 일정한 간격으로 있어 웬만한 더위에도 기분 좋게 캠핑을 즐기기에 충분하다.    관리실은 캠핑장 주인의 집을 사용하고 있으며 매점판매목록은 작장과 간단한 물품이므로 이용   참고하기 바란다. 공용시설은 2곳으로 나누어 분산되어 있는데 청결도가 너무나 좋다.","2024-05-09",,"",""
5061,"갯골캠핑장","여가활동","캠핑","자동차야영장","경기도","시흥시","월곶동","","","","",37.3889,126.7424,"15006","","경기도 시흥시 월곶동","031-488-6998","정보없음","지자체","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작 미판매","산책로 없음","물놀이장 미보유","놀이터 보유","마트 없음","2","2","1","42","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 있음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 보유","글램핑 취사도구 미보유","전기 사용은 가능, 화로 사용은 불가능","갯골캠핑장은 경기도 시흥시에 자리 잡고 있다. 시흥시청을 기점으로 장현교차로와 상곡교차로를 거치면 닿는데, 소요 시간은 10분가량이다. 도심에 있지만, 캠핑장에 들어서면 숲속에 들어온 듯한 착각이 든다. 이곳은 글램핑 2면, 캠핑장 40면을 갖췄다. 대인원을 수용하기 위해 마련한 글램핑 객실은 냉난방기만 구비하고 있으므로 취사도구 등 필요한 물품은 직접 챙겨 와야 한다. 캠핑 장비가 없다면 관리소에서 빌리면 된다. 캠핑장은 40면이 있으며, 전기 사용은 가능하지만 화로 사용은 허용하지 않는다. 오전 9시부터 오후 9시까지 문을 여는 매점에서는 식품과 음료 등을 판매한다. 현금은 받지 않으며, 오로지 카드로만 결제가 가능하다. 어린이를 위한 놀이터 등의 부대시설도 있다.","2024-05-09",,"",""
5062,"거북바위 야영장","여가활동","캠핑","자동차야영장","경기도","양평군","서종면","서후리","234-1 번지","거북바위1길","185 번",37.5674,127.4289,"12504","경기도 양평군 서종면 거북바위1길 185","경기도 양평군 서종면 서후리 234-1","정보없음","http://www.turtlecamp.co.kr/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용불가","장작판매","산책로 없음","물놀이장 미보유","놀이터 미보유","마트 없음","1","1","1","10","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","서울 인근 야영장","알수없음","2024-05-09",,"",""
5081,"계곡풍경캠핑장","여가활동","캠핑","자동차야영장","경기도","가평군","북면","도대리","319-5 번지","가화로","2389-38 번",37.9528,127.4759,"12401","경기도 가평군 북면 가화로 2389-38","경기도 가평군 북면 도대리 319-5","정보없음","http://www.viewpension.co.kr/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용불가","장작판매","산책로 없음","물놀이장 보유","놀이터 보유","마트 없음","4","4","3","8","낚시 시설 있음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 있음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","천연 잔디구장, 계곡 물놀이","계곡풍경은 펜션을 운영하며, 캠핑장을 함께 운영하고 있다. 천연잔디구장을 가지고 있어, 족구, 배드민턴을 즐길 수 있다. 앞으로는 계곡이 흘러 물놀이를 즐길 수 있고, 주변은 산으로 쌓여있어, 신선한 공기를 마실 수 있다. 전기는 5천원의 별도비용이 필요하다. 주변관광지로는 남이섬, 용추계곡과 폭포, 연인산등산, 명지산, 쁘띠 프랑스 등이 있다. ","2024-05-09",,"",""
5090,"고대산캠핑리조트","여가활동","캠핑","카라반,글램핑","경기도","연천군","신서면","대광리","130-3 번지","","",38.2131,127.1469,"11000","","경기도 연천군 신서면 대광리 130-3","031-932-8188","http://www.laonvill.com","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용불가","장작 미판매","산책로 없음","물놀이장 미보유","놀이터 보유","마트 없음","4","4","2","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 있음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 보유","글램핑 TV 보유","글램핑 냉장고 보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 보유","글램핑 난방기 보유","글램핑 취사도구 미보유","고대산 계곡에 위치, 계곡 물놀이","고대산캠핑리조트는 경기도 연천군 신서면에 자리했다. 연천군청을 기점으로 옥산교차로와 신서면사무소를 거치면 닿는다. 도착까지 걸리는 시간은 30분 안팎이다. 이곳은 연천 대표 계곡 가운데 하나인 고대산 계곡에 위치해 여름철 물놀이를 즐기기에 안성맞춤이다. 이곳은 캐러밴 18대, 글램핑 33면을 갖췄다. 캐러밴은 2인 기준 최대 4인까지 수용하는 A형, 4인 기준 최대 8인이 들어가는 B형이 있다. 내부에는 침대, 냉난방기, 개수대, 냉장고, TV, 취사도구, 식기류, 화장실, 샤워실, 외부에는 어닝 아래 바비큐 시설, 테이블, 의자를 마련했다. 글램핑 내부는 캐러밴과 동일한 물품을 비치했다. 단, 화장실과 샤워장은 외부 공용 시설을 사용해야 한다.","2024-05-09",,"",""
