"ID","NAME","AVG_RATING","REVIEWS","PREDICT"
41075,"해자연캠핑장",4.24," 밖에서 신던 크록스를 신고 들어오셨더라고요 샤워용품없이 그냥 들어오셔서 옷입고 그냥 그신발 그대로 샤워장 들어가시던데 다른분들은 맨발이니면 슬리퍼 갈아신고 들어오는곳입니다",0
41076,"해자연캠핑장",4.24," 애들이 뭘보고 배울까 싶네요 지킬껀 지키셨음 좋겠습니다",0
41077,"해자연캠핑장",4.24," 본인이 청소하는거 아니잖아요 내발만 깨끗했음 좋겠으면 집에 계셨음 하네요 한말씀 드리려고 제가 밖에서 한참 기다렸는데 안나오시더라고요 뜨끔하셨으면 제발 앞으론 그러지맙시다",0
41078,"해자연캠핑장",4.24," 깨끗해요 반응 남기기 명 방문 ",1
41079,"해자연캠핑장",4.24,"토 토요 번째 방문인증 수단예약 옌짼 리뷰 사진 팔로워 팔로우 객실명 데크사이트 목적 여행동행 아이 바람이 엄청 불었던 날이라 힘든캠핑이었네요",1
41080,"해자연캠핑장",4.24," 경사가 높아서 산책하기는 힘들지만 그만큼 높은곳에 있어서 뷰가 좋네요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
41081,"해자연캠핑장",4.24,"금 금요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 내츄럴 스테이지 이용 방법 예약 후 매너타임 정말 안지켜집니다 시부터 매너타임인데",1
41082,"해자연캠핑장",4.24," 새벽에 욕하면서 싸우는 커플분 시 넘어서 차량 이동 두세번 문 쿵쿵 시 넘어서도 아이들 떠드는 소리까지 캠핑장이 넓고 이용 하시는 분들 많아서 관리가 어려운건 이해 합니다만 캠퍼분들 알아서 좀 지켜주셨으면 좋겠습니다 증말 시설은 깨끗하고 매점도 넓어서 만족합니다 온수가 잘 나와요 반응 남기기 명 방문 ",1
41083,"해자연캠핑장",4.24,"토 토요 번째 방문인증 수단예약 캠퍼 리뷰 사진 팔로우 객실명 데크 앞 스테이지 목적 나들이 여행 상동행 연인 배우자 아이 확 트인 뷰가 정말 좋습니다",1
41084,"해자연캠핑장",4.24," 공용시설 관리도 늘 깨끗하게 잘되어 있구요",1
41085,"해자연캠핑장",4.24," 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
41086,"해자연캠핑장",4.24,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 파크스테이지 목적 나들이동행 지인 동료 사이트 간격이 넘 좁아요 이것 말고는 다 좋네요 잘 쉬다 왔습니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
41087,"해자연캠핑장",4.24,"토 토요 번째 방문인증 수단예약",1
41125,"해피캠핑장",0,"네이버 예약 주문 영수증으로 방문 인증한 후기입니다",0
41126,"해피캠핑장",0," 리뷰 쓰기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
41127,"해피캠핑장",0," 리뷰 사진 팔로우 별점 ",0
41128,"해피캠핑장",0," 점 좋아요 반응 남기기 반응 남기기 방문 ",1
41129,"해피캠핑장",0,"토 토요 번째 방문인증 수단영수증",0
41303,"호랑이캠핑 가평점",0," 회 명 참여 깨끗해요 이 키워드를 선택한 인원 뷰가 좋아요 이 키워드를 선택한 인원 바비큐 해먹기 좋아요 이 키워드를 선택한 인원 온수가 잘 나와요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 더보기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
41304,"호랑이캠핑 가평점",0," 리뷰 사진 팔로우 객실명 리버뷰글램핑 목적 친목동행 연인 배우자 친구 단 너무 깨끗하고 사장님도 친절하시고 뷰도 멋있어서 너무 즐거운 박 이였습니다 텐트 간 방음도 잘 되어서 프라이빗한 느낌도 컸어요 비와서 걱정했지만 우중 캠핑도 그 나름대로 너무 좋았어요 불멍은 꼭 하시길 바래요 리트리버 송이도 애교많고 귀여웠어요 또놀러갈게요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41305,"호랑이캠핑 가평점",0,"토 토요 번째 방문인증 수단예약 붕어빵 리뷰 사진 팔로우 객실명 리버뷰글램핑 목적 데이트 기념 동행 연인 배우자 뷰가 좋아 예약했는데 대체적으로 만족합니다 호수 끝쪽이라 뷰가 완전좋은건 아닌데 조용하고 힐링하기에 좋았습니다 화장실과 샤워실 등 공용공간이 깨끗한편이여서 좋았고 침구도 편했습니다 다만 예약하고나니 금액이 더 내려가있어서 비싸게 예약한거같아 아쉬웠습니다",1
41306,"호랑이캠핑 가평점",0," 가격이 저렴한편은 아닌지라 공용시설 관리가 잘돼요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41307,"호랑이캠핑 가평점",0," 요 번째 방문인증 수단예약 뚜듀 리뷰 사진 팔로우 객실명 스탠다드글램핑 이용 방법 예약 후목적 친목동행 친구 다 좋은데 진짜 너무 추워서 죽을뻔했어요 밤에 너무 추워요 공기가 차가웠어요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41308,"호랑이캠핑 가평점",0,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 리버뷰글램핑 재밌게 잘놀다왔습니다 사장언니도 친절하시고 시설도 깨끗하고 불편한점없이 잘먹고 잘자고 잘쉬다 왔습니다 아쉬운점이 있다면 들어가는 입구가 찾기힘들었네요 그것만 빼면 아주 굿입니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41309,"호랑이캠핑 가평점",0,"목 목요 번째 방문인증 수단예약 타키 리뷰 사진 팔로워 팔로우 객실명 리버뷰글램핑 뷰좋고 깨끗하고 샤워실",0
41310,"호랑이캠핑 가평점",0,"화장실 공용이지만 깨끗했어요 바닥 보 러 잘 나오고 엄청 따뜻하용 추천 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41311,"호랑이캠핑 가평점",0,"목 목요 번째 방문인증 수단예약 민딩딩이 리뷰 사진 팔로워 팔로우 객실명 리버뷰글램핑 두번째 방문이에요 버스로 오기도 편해서 좋아요",1
41312,"호랑이캠핑 가평점",0," 바닥난방 뜨끈하니 너무 좋아요",1
41313,"호랑이캠핑 가평점",0," 전기매트도 있어서 밤에 춥지 않아요",0
41314,"호랑이캠핑 가평점",0," 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41315,"호랑이캠핑 가평점",0,"수 수요 번째 방문인증 수단예약 보리매실 리뷰 사진 팔로우 객실명 리버뷰글램핑 목적 데이트 나들이동행 연인 배우자 친구 리버뷰로 캠핑하고 왔어요 리버뷰라 조용하고 사장님 넘 친절하심 리트리버 왕강지도 너무 귀옵 자는 곳이 좀 춥긴함 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41316,"호랑이캠핑 가평점",0,"토 토요 번째 방문인증 수단예약 민딩딩이 리뷰 사진 팔로워 팔로우 객실명 리버뷰글램핑 시설 깨끗하고 뷰가 좋아요",0
41317,"호랑이캠핑 가평점",0," 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41318,"호랑이캠핑 가평점",0," 요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 리버뷰글램핑 정말 즐거운 시간 보내고 왔어요 사장님도 친절하고 세심하시고 귀여운 강아지도 있어요 평화롭게 물멍하고 불멍하기 좋았어요 리버뷰 강추 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41319,"호랑이캠핑 가평점",0,"화 화요 번째 방문인증 수단예약 샤넬 리뷰 사진 팔로우 객실명 리버뷰글램핑 물멍과 불멍을 다 할수있어요 아주 프라이빗하게 즐기기좋네요",1
41320,"호랑이캠핑 가평점",0,"사자님도 무척 친절하셨어요 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41321,"호랑이캠핑 가평점",0," 요 번째 방문인증 수단예약",1
41322,"호명산 캠프",0," 회 명 참여 뷰가 좋아요 이 키워드를 선택한 인원 깨끗해요 이 키워드를 선택한 인원 화장실이 잘 되어있어요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 온수가 잘 나와요 이 키워드를 선택한 인원 더보기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
41323,"호명산 캠프",0," 쥬 리뷰 사진 팔로워 팔로우 카라반 글램핑 화장실과 주방 온수 잘 나오고 수압 쎄고 좋아요 다만 화장실 배수구에 물이 빨리 빠지지 않았어요 드라이기는 없어서 챙겨갔고 샴푸와 바디워시는 있었어요 내부는 깨끗하고 침대에 전기장판 있어서 따뜻했어요 신설된지 얼마 안 되어서 깨끗해서 좋았어요 바베큐는 추가 요금 있어요 캠핑장 내부에 편의점 있어요 클라우드캔 오비라거 동원고추참치 목살 삼겹살 볶음김치 고기가 생각보다 양이 많고 맛있었어요 햇반 생수 라면 과자는 미리 사서 왔어요 캠핑장이 신설되어 깨끗하고 뷰가 좋았습니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
41324,"호명산 캠프",0,"토 토요 번째 방문인증 수단영수증 고래가 산으로 간다 리뷰 사진 팔로우 목적 여행동행 아이 캠프게이트 청평",0
41325,"호명산 캠프",0," 뷰맛집이네요",0
41326,"호명산 캠프",0," 난방도 잘되고 직원분들도 친절하시고",1
41327,"호명산 캠프",0," 침구류 깨끗하고 편안합니다 집밖은 참 좋습니다 전기장판 맘에 들었어요 단 서울과 가깝고 평 에 방문하니 차도 거의 막히지 않고 공기도 좋아서 편하게 쉴수 있어서 카라반 바로옆에 주차할수 있어서 주차장까지 다녀올 필요가 없어서 편리했답니다 불멍과 바비큐까지 할수 있어서 운치 있게 잘 쉬었어요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41328,"호명산 캠프",0,"목 목요 번째 방문인증 수단영수증 도토리펀치 리뷰 사진 팔로워 팔로우 목적 데이트 여행동행 연인 배우자 카라반여행은 처음인데 너무나도 만족스러워요 내외부 모두 청결하고 조용하고 전반적으로 가성비도 좋아요 가만히 앉아 청평호와 그 뒤에 산 뷰만 바라봐도 힐링 그 자체 담에 또 여기로 여행오려구요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41329,"호명산 캠프",0,"화 화요 번째 방문인증 수단영수증 향기네 리뷰 사진 팔로우 목적 가족모임동행 부모님 부모님 모시고 왔는데 엄청 좋아하셔서 기분 좋습니다",0
41330,"호명산 캠프",0," 캠프게이트 냉 난방 다 되고 온수 잘나오고 침구류도 깨끗하니 캠프게이트 청평 카라반 선택하기 잘했어요",1
41331,"호명산 캠프",0," 호수뷰라 눈이 호강하는 곳입니다",0
41332,"호명산 캠프",0," 사장님 하나하나 설명해주시는데 친절하시고 매점에 다 갖춰있어 편의성도 굿 공기좋고 조용하게 힐링하기 좋은곳 역시 최고입니다",1
41333,"호명산 캠프",0," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41334,"호명산 캠프",0,"목 목요 번째 방문인증 수단영수증 리뷰 사진 팔로우 목적 여행동행 연인 배우자 아이 산아래에서 내려보이는 강변뷰가정말 최고네요 카라반 안이 진짜 넓고 깨끗해서 좋아요 침구나 화장실 부족함 없구요 드라이어",1
41335,"호명산 캠프",0," 샴푸",1
41336,"호명산 캠프",0," 바디",1
41337,"호명산 캠프",0," 비누까지 다 구비되어 있고 매점에 고기 회용품 과자 술 음료수 아이스크림 등 없는 게 없어서 부족한 건 매점을 이용하시면 되요 저녁과 아침에만 느낄 수 있는 강변뷰를 꼭 느껴보세요 편의시설이 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41338,"호명산 캠프",0,"화 화요 번째 방문인증 수단영수증 우리동네리뷰어 리뷰 사진 팔로워 팔로우 목적 나들이 여행 기념 가족모임동행 연인 배우자 아이 너무 좋아여 단 뷰가 끝내주고요 침구도 깨끗하고 관리가 잘되고 있네요 무엇보다 조용해서 쉬기 너무 좋아요 물멍불멍 둘 다 가능하니 너무 좋네여 바로 옆 분거리에 쁘띠프랑스가 있어서 입실전에 갔다왔어요 재방문의사 있습니다 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41339,"호명산 캠프",0," 요 번째 방문인증 수단예약 세젤귀 야기 리뷰 사진 팔로워 팔로우 목적 여행 상 가족모임동행 부모님 오랜만에 가족이랑 캠핑 즐기면서 잠도 따뜻하고 편하게 잤습니다 차박도 가능한곳이 좀 있어서 좋은시간때에 편하게 즐기고 가요 매점에도 이것저것 다있어서 너무 좋네요 다음에 재 방문의사 너무너무 있습니다 뷰맛집도 너무 인정 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41340,"호명산 캠프",0,"화 화요 번째 방문인증 수단영수증 망고고고곡 리뷰 사진 팔로우 동영상 썸네 목적 데이트동행 연인 배우자 청평호뷰가 좋아서 또 방문한 캠프게이트 청평 카라반이에요 시설도 깨끗하고 관리가 잘 되어서 쾌적해요 카라반도 인까지 이용할 수 있도록 복층도 있어 친구들이랑 오기에도 좋을것 같아요 가평카라반이나 서울근교캠핑장 찾으시는 분들께 추천드려요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41341,"호명산 캠프",0,"화 화요 번째 방문인증 수단영수증 리뷰 사진 팔로우 목적 데이트동행 연인 배우자 캠프게이트 너무 깔끔하고 침대 탁자 화장실 전부 깨끗해서 위생을 제 중요하게 생각하는 저에겐 천국이었어요 불멍하고 싶단 생각으로 왔는데 너무 성공적이었습니다 친절하신 사장님 덕분에 밤늦게 체크인 하러 와도 편하게 바로 들어가서 쉴 수 있었어요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41342,"호명산 캠프",0," 요 번째 방문인증 수단영수증 시작하기 리뷰 사진 팔로우 목적 여행동행 연인 배우자 아이 내돈내산 찐 솔직리뷰입니다",0
41343,"호명산 캠프",0," 카라반 노블 호에서 묵었습니다",1
41344,"호명산 캠프",0," 장점 지대가 높은곳에 있어 북한강부터 산까지 뷰가 정말끝내줍니다",1
41345,"호명산 캠프",0,"또한 공기도 맑고 카라반 내부시설도 깔끔한편입니다",1
41346,"호명산 캠프",0," 다른곳들은 노후된 시설에 뷰도 별로인데 가격만 비싸게 받는곳이 많은데 여긴 가성비가 정말 좋은곳입니다 매점이 있어서 필요한 물품구매가 용이합니다",1
41347,"호명산 캠프",0," 온수잘나옵니다",1
41348,"호명산 캠프",0," 매너타임이 잘지켜지는 편이라 조용히 쉬다가기 좋습니다",1
41349,"호명산 캠프",0," 밤되면 야경도 멋집니다",1
41350,"호명산 캠프",0," 숯 불멍은 꼭 하세요 단점 주변에 산책할곳이 없어요",0
41351,"호명산 캠프",0," 앉는곳앞에 비닐 이런게 쳐져있어 경치가 조금 가려지는게 약간 아쉬워요",0
41352,"호명산 캠프",0," 장작이 습기를 먹었는지 불붙이는데 시간이 걸렸어요 그것말고는 단점이 딱히 없고 이모든 단점들은 멋진 뷰가 전부 커버해줍니다",0
41353,"호명산 캠프",0," 재방문의사 완전있음 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41354,"호명산 캠프",0,"토 토요 번째 방문인증 수단예약",1
41355,"호명산잣나무숲속캠핑장",0," 회 명 참여 화장실이 잘 되어있어요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 깨끗해요 이 키워드를 선택한 인원 개수대가 잘 되어있어요 이 키워드를 선택한 인원 뷰가 좋아요 이 키워드를 선택한 인원 더보기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
41356,"호명산잣나무숲속캠핑장",0," 방화동 고양이 리뷰 사진 팔로워 팔로우 목적 여행동행 혼자 인터넷 예약하기 어렵다고 하던데 평 에 갔더니 다행히 큰 무리없이 예약했네요",1
41357,"호명산잣나무숲속캠핑장",0," 입장할 때 물 와 쓰레기 봉지 주시는데 좋아요",1
41358,"호명산잣나무숲속캠핑장",0," 매점에는 장작을 포함해서 주류와 각종 식료품을 팔고 있고 화로대는 무료대여가 가능해서 너무 편하고 주차장에서 약 분 걸으면 되는데 크케 힘들지는 않네요",1
41359,"호명산잣나무숲속캠핑장",0," 뒤로 산으로 올라가면 호명호수를 갈수 있고 능선을 따라서 호명산까지 연결되어 있어요",0
41360,"호명산잣나무숲속캠핑장",0," 개 사이트가 널찍널찍 떨어져있고 추가 결재하면 릴선포함 전기사용 전기장판 대여 캠핑용품 대여 등도 가능하다고 하네요",0
41361,"호명산잣나무숲속캠핑장",0," 호잣캠에서 힐링하셔요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41362,"호명산잣나무숲속캠핑장",0,"금 금요 번째 방문인증 수단영수증 화이팅 리뷰 사진 팔로워 팔로우 목적 여행동행 지인 동료 조용하고 깨끗해요 새소리에 깨긴 했지만 사이트 간격들이 있어 다른 소음은 별로 없었어요 나무가 사방으로 우거진것이 마음정화가 저절로 되는 느낌 매점 가격들도 괜찮고 종류도 있을건 다 있더라고요 용품 대여도 되고 화롯대도 무료예요 단점이라면 주차장에서 짐들고 분은 걸어올라가야 되고 매점은 오후 시부터 밤 시까지만 열어요 아침에 어나서 물 사러 갔다가 문닫혀 있어서 당황 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41363,"호명산잣나무숲속캠핑장",0,"수 수요 번째 방문인증 수단영수증 리얼규규 리뷰 사진 팔로워 팔로우 동영상 썸네 목적 여행동행 친구 숲속에서 힐링하고 갑니다 성지라고 불리는덴 이유가 있죠 직접 느끼고 푹쉬다 가용 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41364,"호명산잣나무숲속캠핑장",0,"화 화요 번째 방문인증 수단영수증 술꾼도시참새 리뷰 사진 팔로워 테마 팔로우 동영상 썸네 깨끗하고 아늑하고 울창한 숲속 캠핑장 공기 너무 좋고 편해요",1
41365,"호명산잣나무숲속캠핑장",0," 데크사이의 거리가 좀 있는 편인데도 큰목소리로 대화하고 우리쪽 데크로 불빛 비추는 팀이 옆에 있어서 좀 힘들었지만 캠핑장이 너무 맘에 들어서 편안하게 시간 보내고 왔어요",1
41366,"호명산잣나무숲속캠핑장",0," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
41367,"호명산잣나무숲속캠핑장",0,"목 목요 번째 방문인증 수단결제내역 슴미의시선 리뷰 사진 팔로워 팔로우 크리스마스날 번 데크에서 묵었어요 백패킹 입문하기에 부담없는 곳 호명산잣나무캠핑장 사진 찍으며 가는데 직원분께서 짐 실어다 주셔서 크리스선물 받은 느낌이었어요 백패킹 처음 한 친구도 너무 만족한 하루였답니다 화장실이 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41368,"호명산잣나무숲속캠핑장",0," 요 번째 방문인증 수단결제내역 리뷰 사진 팔로워 팔로우 잣나무숲 풍광도 좋고 친절하시고 캠핑하기 넘 편하게 관리 너무 잘 되어 있어요",1
41369,"호명산잣나무숲속캠핑장",0," 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41370,"호명산잣나무숲속캠핑장",0,"목 목요 번째 방문인증 수단영수증 앙자 리뷰 사진 팔로우 동계 장비대여로 살아이와 갔는데 텐트안은 따뜻 해서 잘 잤어요 눈도 하얗게 쌓여서 아이와 좋은추억 만들었네요 아이가 또 가고싶다고 하네요 장비대여 추천합니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41371,"호명산잣나무숲속캠핑장",0," 요 번째 방문인증 수단결제내역 긍정이힘이쥬 리뷰 사진 팔로워 팔로우 동영상 썸네 동영상 썸네 캠핑장 그늘도 많고 화장실 에어컨 나와서 시원했어요 하루 쉬고가기 좋아요 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41372,"호명산잣나무숲속캠핑장",0,"토 토요 번째 방문인증 수단영수증 까미이 리뷰 사진 팔로워 팔로우 호명산 최고에요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41373,"호명산잣나무숲속캠핑장",0,"토 토요 번째 방문인증 수단결제내역 야옹별님 리뷰 사진 팔로우 다른 사이트가 가까운 느낌도 아니고 프라이빗한 공간으로 쉬기 좋아요 산속이라 시원하고 물소리 새소리 너무 좋습니다",1
41374,"호명산잣나무숲속캠핑장",0," 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41375,"호명산잣나무숲속캠핑장",0,"화 화요 번째 방문인증 수단영수증",0
41475,"홀리데이캠핑장",0," 회 명 참여 뷰가 좋아요 이 키워드를 선택한 인원 화장실이 잘 되어있어요 이 키워드를 선택한 인원 개수대가 잘 되어있어요 이 키워드를 선택한 인원 깨끗해요 이 키워드를 선택한 인원 주차하기 편해요 이 키워드를 선택한 인원 더보기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
41476,"홀리데이캠핑장",0," 웅디니잉 리뷰 사진 팔로워 팔로우 객실명 차박 텐트 오토캠핑 호 바다전망 예약필수 목적 데이트 나들이 여행 상동행 연인 배우자 낮에도 밤에도 모두 뷰 최고인 대부도 초입이 위치해 접근성 좋은 캠핑장이에요 관리도 깨끗히 되고 있구 주말은 가격이 사악하지만 평 은 조용하구 가격대 무난해서 갈만해요 근처 식당이나 카페 마트 편의점이 많아서 왔다갔다 하기도 좋구요 매점에 키오스크 생겨서 시간 이용 가능한거 개꿀 이번도 박 힐링 잘하구갑니다 화장실이 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
41477,"홀리데이캠핑장",0," 요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 차박 텐트 오토캠핑 호 바다전망아님 예약필수 목적 데이트 여행동행 연인 배우자 첫 캠핑이었는데 재밌게 잘 다녀왔어요 시설도 잘 되어있고 사이트 간격도 넓어서 좋았구요 오토캠핑 자리만 딱 하나 남아있길래 급하게 예약해서 갔는데 꼭 바다전망 아니더라도 넘 만족했습니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41478,"홀리데이캠핑장",0,"토 토요 번째 방문인증 수단예약 해별 리뷰 사진 팔로우 객실명 차박 텐트 오토캠핑 호 바다전망 예약필수 목적 데이트 나들이 여행동행 연인 배우자 바다보면서 캠핑하는 낭만이 최고에요 ",1
41479,"홀리데이캠핑장",0," 첫 캠핑이라 걱정했는데 개수대 화장실도 깨끗하게 관리되는 편이고 다들 매너타임도 잘 지켜서 조용하고 단 뷰가 너무 좋아서 또 오고 싶어요 다만 비행기가 계속 다녀서 잘 때 예민하신 분들은 귀마개 필수에요",1
41480,"홀리데이캠핑장",0," 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41481,"홀리데이캠핑장",0,"금 금요 번째 방문인증 수단예약 리뷰 사진 테마 팔로우 동영상 썸네 객실명 차박 텐트 오토캠핑 호 바다전망 예약필수 목적 상동행 혼자 사이트에 박 하였습니다 사이트는 조금 좁은 느낌이고 사이트간의 간격은 좁은 편이었습니다 하지만 뷰가 정말 압도적입니다",1
41482,"홀리데이캠핑장",0," 그냥 아무것도 안하고 바다만 봐도 되는 뷰입니다",0
41483,"홀리데이캠핑장",0," 산책로도 잘 되어있는 편이고 매너타임도 잘 지켜지지만",1
41484,"홀리데이캠핑장",0,"갈매기 소리가 엄청납니다",0
41485,"홀리데이캠핑장",0,"이것은 정말 어쩔 수 없으니 감안하고 가세요 사이트마다 개수대가 있어서 설거지나 세수 정도는 편안하게 할 수 있습니다 세제나 세면도구는 챙겨가셔야 합니다 샤워실과 화장실도 괜찮은 편 화장실이 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41486,"홀리데이캠핑장",0,"금 금요 번째 방문인증 수단예약 도이지 리뷰 사진 팔로우 객실명 대형 사이트 오토캠핑 호 바다전망아님 예약필수 목적 가족모임동행 부모님 반려동물 친척 형제 어버이밀을 맞이해서 엄마와 동생과 다녀왔어요",1
41487,"홀리데이캠핑장",0," 사이트가 넓어서 좋았어요",1
41488,"홀리데이캠핑장",0," 바다는 움직이면 어디서든 볼 수 있어서 바다전망 아닌 곳으로 힜어요",0
41489,"홀리데이캠핑장",0," 바다도 좋고 갯벌도 좋고 깨끗하게 유지해주셔서 좋더라고요",1
41490,"홀리데이캠핑장",0," 박 중 박은 시끄러운 이웃으로 집에 오기는 했네요",1
41491,"홀리데이캠핑장",0," 나무 그늘도 있고 선선한 바람도 좋았어요",1
41492,"홀리데이캠핑장",0," 캠핑장은 다시 가고 싶은 곳입니다",1
41493,"홀리데이캠핑장",0," 이웃은 복블복이니",0
41494,"홀리데이캠핑장",0,"어쩔 수 없는거죠 뭐 온수가 잘 나와요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41495,"홀리데이캠핑장",0,"목 목요 번째 방문인증 수단예약 도이지 리뷰 사진 팔로우 동영상 썸네 객실명 대형 사이트 오토캠핑 호 바다전망아님 예약필수 목적 나들이동행 반려동물 가족과 지내다가 너무 좋아서 혼자만의 힐링도 하고 싶어서 하루 더 연장하고 하루 더 쉬다왔어요",1
41496,"홀리데이캠핑장",0," 나무 밑이라서 바람이 솔솔 낮잠도 자고 정말 힐링하고 왔네요 전기 사용이 편해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
41497,"홀리데이캠핑장",0," 요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 판타스틱사이트 당 캠프닉 사이트 이용했어요 바다 바로 앞이고 화장실 개수대도 가깝고 엄청 깨끗하게 관리가 잘 되있어서 좋았습니다 또 방문할거같아요 반응 남기기 반응 남기기 방문 ",1
41498,"홀리데이캠핑장",0," 요 번째 방문인증 수단예약 리뷰 사진 팔로워 팔로우 객실명 차박 텐트 오토캠핑 호 바다전망 예약필수 목적 여행 상 가족모임동행 연인 배우자 아이 시설이 새거는 아니지만 전반적으로 직원분들이 수시로 청소하시는지 깨끗하게 관리 하시는것 같아요 바다 물빠지면 갯뻘이랑 가까워서 산책겸 구경도 가보고 무인매점 있어서 급한거 살때 편리하네요 기대 안했는데 가까운곳에서 부담없이 힐링하기 좋네요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
